op,shape,time,valid,count
reduce_sum,"(1,2)",4.0,595,"(595, 595)"
reduce_sum,"(1,4)",4.0,598,"(598, 598)"
reduce_sum,"(1,8)",4.0,600,"(600, 600)"
reduce_sum,"(1,16)",4.0,600,"(600, 600)"
reduce_sum,"(1,32)",4.0,599,"(599, 599)"
reduce_sum,"(1,64)",4.0,595,"(595, 595)"
reduce_sum,"(1,128)",4.0,598,"(598, 598)"
reduce_sum,"(1,256)",4.0,600,"(600, 600)"
reduce_sum,"(1,512)",4.0,600,"(600, 600)"
reduce_sum,"(1,1024)",4.0,599,"(599, 599)"
reduce_sum,"(1,2048)",6.0,600,"(600, 600)"
reduce_sum,"(1,4096)",4.0,597,"(597, 597)"
reduce_sum,"(1,8192)",8.0,593,"(593, 593, 593)"
reduce_sum,"(1,16384)",8.0,591,"(591, 591, 591)"
reduce_sum,"(1,32768)",8.0,590,"(590, 590, 590)"
reduce_sum,"(1,65536)",8.0,591,"(591, 591, 591)"
reduce_sum,"(1,131072)",8.0,591,"(591, 591, 591)"
reduce_sum,"(1,262144)",10.0,586,"(586, 586, 586)"
reduce_sum,"(1,524288)",10.0,589,"(589, 589, 589)"
reduce_sum,"(1,1048576)",12.0,590,"(590, 590, 590)"
reduce_sum,"(1,2097152)",28.0,585,"(585, 585, 585)"
reduce_sum,"(1,4194304)",50.0,585,"(585, 585, 585)"
reduce_sum,"(1,8388608)",88.0,586,"(586, 586, 586)"
reduce_sum,"(1,16777216)",162.0,586,"(586, 586, 586)"
reduce_sum,"(1,33554432)",312.0,588,"(588, 588, 588)"
reduce_sum,"(1,67108864)",613.1,582,"(582, 582, 582)"
reduce_sum,"(1,134217728)",1214.0,581,"(581, 581, 581)"
reduce_sum,"(1,268435456)",2418.6,581,"(581, 581, 581)"
reduce_sum,"(1,536870912)",4826.7,592,"(592, 592, 592)"
reduce_sum,"(2,2)",4.0,600,"(600, 600)"
reduce_sum,"(2,4)",4.0,596,"(596, 596)"
reduce_sum,"(2,8)",4.0,594,"(594, 594)"
reduce_sum,"(2,16)",4.0,603,"(603, 603)"
reduce_sum,"(2,32)",4.0,592,"(592, 592)"
reduce_sum,"(2,64)",4.0,598,"(598, 598)"
reduce_sum,"(2,128)",4.0,601,"(601, 601)"
reduce_sum,"(2,256)",4.0,596,"(596, 596)"
reduce_sum,"(2,512)",4.0,598,"(598, 598)"
reduce_sum,"(2,1024)",6.0,596,"(596, 596)"
reduce_sum,"(2,2048)",6.0,595,"(595, 595)"
reduce_sum,"(2,4096)",4.0,596,"(596, 596)"
reduce_sum,"(2,8192)",6.0,593,"(593, 593)"
reduce_sum,"(2,16384)",6.0,598,"(598, 598)"
reduce_sum,"(2,32768)",10.0,596,"(596, 596)"
reduce_sum,"(2,65536)",14.0,594,"(594, 594)"
reduce_sum,"(2,131072)",24.0,593,"(593, 593)"
reduce_sum,"(2,262144)",44.0,598,"(598, 598)"
reduce_sum,"(2,524288)",82.0,593,"(593, 593)"
reduce_sum,"(2,1048576)",214.4,598,"(598, 598)"
reduce_sum,"(2,2097152)",385.3,596,"(596, 596)"
reduce_sum,"(2,4194304)",765.4,595,"(595, 595)"
reduce_sum,"(2,8388608)",1524.6,596,"(596, 596)"
reduce_sum,"(2,16777216)",3042.6,590,"(590, 590)"
reduce_sum,"(2,33554432)",6077.4,598,"(598, 598)"
reduce_sum,"(2,67108864)",12141.8,593,"(593, 593)"
reduce_sum,"(2,134217728)",24271.9,594,"(594, 594)"
reduce_sum,"(2,268435456)",48660.4,594,"(594, 594)"
reduce_sum,"(4,2)",4.0,600,"(600, 600)"
reduce_sum,"(4,4)",4.0,594,"(594, 594)"
reduce_sum,"(4,8)",4.0,597,"(597, 597)"
reduce_sum,"(4,16)",4.0,588,"(588, 588)"
reduce_sum,"(4,32)",4.0,597,"(597, 597)"
reduce_sum,"(4,64)",4.0,596,"(596, 596)"
reduce_sum,"(4,128)",4.0,590,"(590, 590)"
reduce_sum,"(4,256)",4.0,596,"(596, 596)"
reduce_sum,"(4,512)",4.0,594,"(594, 594)"
reduce_sum,"(4,1024)",6.0,590,"(590, 590)"
