op,shape,time,valid,count
broadcast_greater_equal,"(1,), (1,)",4.0,589,"(589, 589)"
broadcast_greater_equal,"(2,), (2,)",4.0,592,"(592, 592)"
broadcast_greater_equal,"(4,), (4,)",4.0,592,"(592, 592)"
broadcast_greater_equal,"(8,), (8,)",4.0,605,"(605, 605)"
broadcast_greater_equal,"(16,), (16,)",4.0,607,"(607, 607)"
broadcast_greater_equal,"(2,1), (1,1)",4.0,587,"(587, 587)"
broadcast_greater_equal,"(4,1), (1,1)",4.0,595,"(595, 595)"
broadcast_greater_equal,"(8,1), (1,1)",4.0,594,"(594, 594)"
broadcast_greater_equal,"(16,1), (1,1)",4.0,599,"(599, 599)"
broadcast_greater_equal,"(2,2), (1,2)",4.0,600,"(600, 600)"
broadcast_greater_equal,"(4,2), (1,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(8,2), (1,2)",4.0,600,"(600, 600)"
broadcast_greater_equal,"(2,4), (1,4)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(4,4), (1,4)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(2,8), (1,8)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,1), (2,1)",4.0,607,"(607, 607)"
broadcast_greater_equal,"(1,1), (4,1)",4.0,598,"(598, 598)"
broadcast_greater_equal,"(1,1), (8,1)",4.0,600,"(600, 600)"
broadcast_greater_equal,"(1,1), (16,1)",4.0,596,"(596, 596)"
broadcast_greater_equal,"(1,2), (2,2)",4.0,600,"(600, 600)"
broadcast_greater_equal,"(1,2), (4,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,2), (8,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,4), (2,4)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,4), (4,4)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,8), (2,8)",4.0,602,"(602, 602)"
broadcast_less_equal,"(1,), (1,)",4.0,601,"(601, 601)"
broadcast_less_equal,"(2,), (2,)",4.0,599,"(599, 599)"
broadcast_less_equal,"(4,), (4,)",4.0,602,"(602, 602)"
broadcast_less_equal,"(8,), (8,)",4.0,596,"(596, 596)"
broadcast_less_equal,"(16,), (16,)",4.0,593,"(593, 593)"
broadcast_less_equal,"(2,1), (1,1)",4.0,601,"(601, 601)"
broadcast_less_equal,"(4,1), (1,1)",4.0,595,"(595, 595)"
