op,shape,time,valid,count
matmul,"(512,1), (1,524288)",2502.6,596,"(596, 596)"
matmul,"(512,1), (1,1048576)",4950.4,533,"(533, 533, 533)"
matmul,"(1024,1), (1,1)",4.0,604,"(604, 604)"
matmul,"(1024,1), (1,2)",4.0,604,"(604, 604)"
matmul,"(1024,1), (1,4)",4.0,604,"(604, 604)"
matmul,"(1024,1), (1,8)",4.0,602,"(602, 602)"
matmul,"(1024,1), (1,16)",4.0,602,"(602, 602)"
matmul,"(1024,1), (1,32)",4.0,606,"(606, 606)"
matmul,"(1024,1), (1,64)",4.0,604,"(604, 604)"
matmul,"(1024,1), (1,128)",4.0,606,"(606, 606)"
matmul,"(1024,1), (1,256)",6.0,606,"(606, 606)"
matmul,"(1024,1), (1,512)",8.0,606,"(606, 606)"
matmul,"(1024,1), (1,1024)",10.0,606,"(606, 606)"
matmul,"(1024,1), (1,2048)",24.0,604,"(604, 604)"
matmul,"(1024,1), (1,4096)",42.2,606,"(606, 606)"
matmul,"(1024,1), (1,8192)",80.6,606,"(606, 606)"
matmul,"(1024,1), (1,16384)",158.0,598,"(598, 598)"
matmul,"(1024,1), (1,32768)",308.9,600,"(600, 600)"
matmul,"(1024,1), (1,65536)",627.1,602,"(602, 602)"
matmul,"(1024,1), (1,131072)",1238.2,600,"(600, 600)"
matmul,"(1024,1), (1,262144)",2469.7,599,"(599, 599)"
matmul,"(1024,1), (1,524288)",4985.8,591,"(591, 591)"
matmul,"(2048,1), (1,1)",4.0,604,"(604, 604)"
matmul,"(2048,1), (1,2)",4.0,604,"(604, 604)"
matmul,"(2048,1), (1,4)",4.0,604,"(604, 604)"
matmul,"(2048,1), (1,8)",4.0,606,"(606, 606)"
matmul,"(2048,1), (1,16)",4.0,604,"(604, 604)"
matmul,"(2048,1), (1,32)",4.0,606,"(606, 606)"
matmul,"(2048,1), (1,64)",4.0,604,"(604, 604)"
matmul,"(2048,1), (1,128)",6.0,604,"(604, 604)"
matmul,"(2048,1), (1,256)",8.0,606,"(606, 606)"
matmul,"(2048,1), (1,512)",10.0,604,"(604, 604)"
matmul,"(2048,1), (1,1024)",24.0,606,"(606, 606)"
matmul,"(2048,1), (1,2048)",46.0,600,"(600, 600)"
matmul,"(2048,1), (1,4096)",83.4,604,"(604, 604)"
matmul,"(2048,1), (1,8192)",158.0,602,"(602, 602)"
matmul,"(2048,1), (1,16384)",309.3,601,"(601, 601)"
matmul,"(2048,1), (1,32768)",610.0,606,"(606, 606)"
matmul,"(2048,1), (1,65536)",1260.1,598,"(598, 598)"
matmul,"(2048,1), (1,131072)",2483.7,591,"(591, 591)"
matmul,"(2048,1), (1,262144)",4938.3,589,"(589, 589)"
matmul,"(4096,1), (1,1)",4.0,602,"(602, 602)"
matmul,"(4096,1), (1,2)",4.0,606,"(606, 606)"
matmul,"(4096,1), (1,4)",4.0,606,"(606, 606)"
matmul,"(4096,1), (1,8)",4.0,604,"(604, 604)"
matmul,"(4096,1), (1,16)",4.0,604,"(604, 604)"
matmul,"(4096,1), (1,32)",4.0,606,"(606, 606)"
matmul,"(4096,1), (1,64)",6.0,604,"(604, 604)"
matmul,"(4096,1), (1,128)",8.0,604,"(604, 604)"
matmul,"(4096,1), (1,256)",10.0,604,"(604, 604)"
matmul,"(4096,1), (1,512)",24.0,604,"(604, 604)"
matmul,"(4096,1), (1,1024)",46.0,603,"(603, 603)"
matmul,"(4096,1), (1,2048)",83.2,598,"(598, 598)"
matmul,"(4096,1), (1,4096)",158.0,597,"(597, 597)"
matmul,"(4096,1), (1,8192)",308.7,595,"(595, 595)"
matmul,"(4096,1), (1,16384)",610.0,604,"(604, 604)"
matmul,"(4096,1), (1,32768)",1212.0,595,"(595, 595)"
matmul,"(4096,1), (1,65536)",2484.6,603,"(603, 603)"
matmul,"(4096,1), (1,131072)",4938.6,594,"(594, 594)"
matmul,"(8192,1), (1,1)",4.0,604,"(604, 604)"
matmul,"(8192,1), (1,2)",4.0,606,"(606, 606)"
matmul,"(8192,1), (1,4)",4.0,604,"(604, 604)"
matmul,"(8192,1), (1,8)",4.0,606,"(606, 606)"
matmul,"(8192,1), (1,16)",6.0,604,"(604, 604)"
matmul,"(8192,1), (1,32)",8.0,605,"(605, 605)"
matmul,"(8192,1), (1,64)",10.0,607,"(607, 607)"
matmul,"(8192,1), (1,128)",14.0,600,"(600, 600)"
matmul,"(8192,1), (1,256)",26.0,602,"(602, 602)"
matmul,"(8192,1), (1,512)",46.0,600,"(600, 600)"
matmul,"(8192,1), (1,1024)",83.6,602,"(602, 602)"
matmul,"(8192,1), (1,2048)",158.0,602,"(602, 602)"
matmul,"(8192,1), (1,4096)",308.9,602,"(602, 602)"
matmul,"(8192,1), (1,8192)",610.0,597,"(597, 597)"
matmul,"(8192,1), (1,16384)",1212.0,604,"(604, 604)"
matmul,"(8192,1), (1,32768)",2416.1,602,"(602, 602)"
matmul,"(8192,1), (1,65536)",4933.3,590,"(590, 590)"
matmul,"(16384,1), (1,1)",4.0,606,"(606, 606)"
matmul,"(16384,1), (1,2)",6.0,608,"(608, 608)"
matmul,"(16384,1), (1,4)",6.0,606,"(606, 606)"
matmul,"(16384,1), (1,8)",6.0,606,"(606, 606)"
matmul,"(16384,1), (1,16)",6.0,604,"(604, 604)"
matmul,"(16384,1), (1,32)",10.0,603,"(603, 603)"
matmul,"(16384,1), (1,64)",14.0,607,"(607, 607)"
matmul,"(16384,1), (1,128)",26.0,602,"(602, 602)"
matmul,"(16384,1), (1,256)",46.0,609,"(609, 609)"
matmul,"(16384,1), (1,512)",84.0,604,"(604, 604)"
matmul,"(16384,1), (1,1024)",158.0,600,"(600, 600)"
matmul,"(16384,1), (1,2048)",309.1,599,"(599, 599)"
matmul,"(16384,1), (1,4096)",610.0,600,"(600, 600)"
matmul,"(16384,1), (1,8192)",1212.0,596,"(596, 596)"
matmul,"(16384,1), (1,16384)",2518.5,603,"(603, 603)"
matmul,"(16384,1), (1,32768)",4926.0,600,"(600, 600)"
matmul,"(1,2), (2,1)",4.0,604,"(604, 604)"
matmul,"(1,2), (2,2)",4.0,604,"(604, 604)"
matmul,"(1,2), (2,4)",4.0,604,"(604, 604)"
matmul,"(1,2), (2,8)",4.0,604,"(604, 604)"
matmul,"(1,2), (2,16)",4.0,606,"(606, 606)"
matmul,"(1,2), (2,32)",4.0,604,"(604, 604)"
matmul,"(1,2), (2,64)",4.0,604,"(604, 604)"
matmul,"(1,2), (2,128)",4.0,608,"(608, 608)"
matmul,"(1,2), (2,256)",4.0,606,"(606, 606)"
matmul,"(1,2), (2,512)",4.0,606,"(606, 606)"
matmul,"(1,2), (2,1024)",4.0,604,"(604, 604)"
matmul,"(1,2), (2,2048)",4.0,606,"(606, 606)"
matmul,"(1,2), (2,4096)",6.0,606,"(606, 606)"
matmul,"(1,2), (2,8192)",16.0,596,"(596, 596)"
matmul,"(1,2), (2,16384)",6.0,604,"(604, 604)"
matmul,"(1,2), (2,32768)",6.0,604,"(604, 604)"
matmul,"(1,2), (2,65536)",6.0,602,"(602, 602)"
matmul,"(1,2), (2,131072)",8.0,604,"(604, 604)"
matmul,"(1,2), (2,262144)",12.0,604,"(604, 604)"
matmul,"(1,2), (2,524288)",22.0,604,"(604, 604)"
matmul,"(1,2), (2,1048576)",42.0,604,"(604, 604)"
matmul,"(1,2), (2,2097152)",77.7,606,"(606, 606)"
matmul,"(1,2), (2,4194304)",148.0,604,"(604, 604)"
matmul,"(1,2), (2,8388608)",287.8,604,"(604, 604)"
matmul,"(1,2), (2,16777216)",568.2,606,"(606, 606)"
matmul,"(1,2), (2,33554432)",1126.2,606,"(606, 606)"
matmul,"(1,2), (2,67108864)",2250.6,606,"(606, 606)"
matmul,"(1,2), (2,134217728)",4506.4,604,"(604, 604)"
matmul,"(1,2), (2,268435456)",9034.8,604,"(604, 604)"
matmul,"(2,2), (2,1)",4.0,604,"(604, 604)"
matmul,"(2,2), (2,2)",4.0,604,"(604, 604)"
matmul,"(2,2), (2,4)",4.0,606,"(606, 606)"
matmul,"(2,2), (2,8)",4.0,602,"(602, 602)"
