op,shape,time,valid,count
broadcast_greater_equal,"(1,), (1,)",4.0,594,"(594, 594)"
broadcast_greater_equal,"(2,), (2,)",4.0,600,"(600, 600)"
broadcast_greater_equal,"(4,), (4,)",4.0,595,"(595, 595)"
broadcast_greater_equal,"(8,), (8,)",4.0,596,"(596, 596)"
broadcast_greater_equal,"(16,), (16,)",4.0,594,"(594, 594)"
broadcast_greater_equal,"(2,1), (1,1)",4.0,599,"(599, 599)"
broadcast_greater_equal,"(4,1), (1,1)",4.0,595,"(595, 595)"
broadcast_greater_equal,"(8,1), (1,1)",4.0,604,"(604, 604)"
broadcast_greater_equal,"(16,1), (1,1)",4.0,594,"(594, 594)"
broadcast_greater_equal,"(2,2), (1,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(4,2), (1,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(8,2), (1,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(2,4), (1,4)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(4,4), (1,4)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(2,8), (1,8)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,1), (2,1)",4.0,597,"(597, 597)"
broadcast_greater_equal,"(1,1), (4,1)",4.0,598,"(598, 598)"
broadcast_greater_equal,"(1,1), (8,1)",4.0,599,"(599, 599)"
broadcast_greater_equal,"(1,1), (16,1)",4.0,590,"(590, 590)"
broadcast_greater_equal,"(1,2), (2,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,2), (4,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,2), (8,2)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,4), (2,4)",4.0,602,"(602, 602)"
broadcast_greater_equal,"(1,4), (4,4)",4.0,600,"(600, 600)"
broadcast_greater_equal,"(1,8), (2,8)",4.0,602,"(602, 602)"
broadcast_less_equal,"(1,), (1,)",4.0,596,"(596, 596)"
broadcast_less_equal,"(2,), (2,)",4.0,594,"(594, 594)"
broadcast_less_equal,"(4,), (4,)",4.0,594,"(594, 594)"
broadcast_less_equal,"(8,), (8,)",4.0,592,"(592, 592)"
broadcast_less_equal,"(16,), (16,)",4.0,605,"(605, 605)"
broadcast_less_equal,"(2,1), (1,1)",4.0,588,"(588, 588)"
broadcast_less_equal,"(4,1), (1,1)",4.0,585,"(585, 585)"
broadcast_less_equal,"(8,1), (1,1)",4.0,591,"(591, 591)"
broadcast_less_equal,"(16,1), (1,1)",4.0,591,"(591, 591)"
broadcast_less_equal,"(2,2), (1,2)",4.0,600,"(600, 600)"
broadcast_less_equal,"(4,2), (1,2)",4.0,602,"(602, 602)"
broadcast_less_equal,"(8,2), (1,2)",4.0,602,"(602, 602)"
broadcast_less_equal,"(2,4), (1,4)",4.0,602,"(602, 602)"
broadcast_less_equal,"(4,4), (1,4)",4.0,602,"(602, 602)"
broadcast_less_equal,"(2,8), (1,8)",4.0,602,"(602, 602)"
broadcast_less_equal,"(1,1), (2,1)",4.0,594,"(594, 594)"
broadcast_less_equal,"(1,1), (4,1)",4.0,595,"(595, 595)"
broadcast_less_equal,"(1,1), (8,1)",4.0,601,"(601, 601)"
broadcast_less_equal,"(1,1), (16,1)",4.0,588,"(588, 588)"
broadcast_less_equal,"(1,2), (2,2)",4.0,602,"(602, 602)"
broadcast_less_equal,"(1,2), (4,2)",4.0,602,"(602, 602)"
broadcast_less_equal,"(1,2), (8,2)",4.0,602,"(602, 602)"
broadcast_less_equal,"(1,4), (2,4)",4.0,602,"(602, 602)"
broadcast_less_equal,"(1,4), (4,4)",4.0,600,"(600, 600)"
broadcast_less_equal,"(1,8), (2,8)",4.0,602,"(602, 602)"
broadcast_not_equal,"(1,), (1,)",4.0,601,"(601, 601)"
broadcast_not_equal,"(2,), (2,)",4.0,596,"(596, 596)"
broadcast_not_equal,"(4,), (4,)",4.0,592,"(592, 592)"
broadcast_not_equal,"(8,), (8,)",4.0,598,"(598, 598)"
broadcast_not_equal,"(16,), (16,)",4.0,600,"(600, 600)"
broadcast_not_equal,"(2,1), (1,1)",4.0,599,"(599, 599)"
broadcast_not_equal,"(4,1), (1,1)",4.0,592,"(592, 592)"
broadcast_not_equal,"(8,1), (1,1)",4.0,594,"(594, 594)"
broadcast_not_equal,"(16,1), (1,1)",4.0,589,"(589, 589)"
broadcast_not_equal,"(2,2), (1,2)",4.0,602,"(602, 602)"
broadcast_not_equal,"(4,2), (1,2)",4.0,602,"(602, 602)"
broadcast_not_equal,"(8,2), (1,2)",4.0,602,"(602, 602)"
broadcast_not_equal,"(2,4), (1,4)",4.0,602,"(602, 602)"
broadcast_not_equal,"(4,4), (1,4)",4.0,602,"(602, 602)"
broadcast_not_equal,"(2,8), (1,8)",4.0,600,"(600, 600)"
broadcast_not_equal,"(1,1), (2,1)",4.0,602,"(602, 602)"
broadcast_not_equal,"(1,1), (4,1)",4.0,595,"(595, 595)"
broadcast_not_equal,"(1,1), (8,1)",4.0,603,"(603, 603)"
broadcast_not_equal,"(1,1), (16,1)",4.0,593,"(593, 593)"
broadcast_not_equal,"(1,2), (2,2)",4.0,602,"(602, 602)"
broadcast_not_equal,"(1,2), (4,2)",4.0,600,"(600, 600)"
broadcast_not_equal,"(1,2), (8,2)",4.0,600,"(600, 600)"
broadcast_not_equal,"(1,4), (2,4)",4.0,602,"(602, 602)"
broadcast_not_equal,"(1,4), (4,4)",4.0,602,"(602, 602)"
broadcast_not_equal,"(1,8), (2,8)",4.0,602,"(602, 602)"
broadcast_logical_or,"(1,), (1,)",4.0,600,"(600, 600)"
broadcast_logical_or,"(2,), (2,)",4.0,590,"(590, 590)"
broadcast_logical_or,"(4,), (4,)",4.0,600,"(600, 600)"
broadcast_logical_or,"(8,), (8,)",4.0,605,"(605, 605)"
broadcast_logical_or,"(16,), (16,)",4.0,599,"(599, 599)"
broadcast_logical_or,"(2,1), (1,1)",4.0,593,"(593, 593)"
broadcast_logical_or,"(4,1), (1,1)",4.0,589,"(589, 589)"
broadcast_logical_or,"(8,1), (1,1)",4.0,607,"(607, 607)"
broadcast_logical_or,"(16,1), (1,1)",4.0,598,"(598, 598)"
broadcast_logical_or,"(2,2), (1,2)",4.0,602,"(602, 602)"
broadcast_logical_or,"(4,2), (1,2)",4.0,600,"(600, 600)"
broadcast_logical_or,"(8,2), (1,2)",4.0,600,"(600, 600)"
broadcast_logical_or,"(2,4), (1,4)",4.0,602,"(602, 602)"
broadcast_logical_or,"(4,4), (1,4)",4.0,602,"(602, 602)"
broadcast_logical_or,"(2,8), (1,8)",4.0,602,"(602, 602)"
broadcast_logical_or,"(1,1), (2,1)",4.0,595,"(595, 595)"
broadcast_logical_or,"(1,1), (4,1)",4.0,583,"(583, 583)"
broadcast_logical_or,"(1,1), (8,1)",4.0,595,"(595, 595)"
broadcast_logical_or,"(1,1), (16,1)",4.0,597,"(597, 597)"
broadcast_logical_or,"(1,2), (2,2)",4.0,602,"(602, 602)"
broadcast_logical_or,"(1,2), (4,2)",4.0,602,"(602, 602)"
broadcast_logical_or,"(1,2), (8,2)",4.0,602,"(602, 602)"
broadcast_logical_or,"(1,4), (2,4)",4.0,602,"(602, 602)"
broadcast_logical_or,"(1,4), (4,4)",4.0,602,"(602, 602)"
broadcast_logical_or,"(1,8), (2,8)",4.0,602,"(602, 602)"
broadcast_logical_and,"(1,), (1,)",4.0,603,"(603, 603)"
broadcast_logical_and,"(2,), (2,)",4.0,598,"(598, 598)"
broadcast_logical_and,"(4,), (4,)",4.0,598,"(598, 598)"
broadcast_logical_and,"(8,), (8,)",4.0,595,"(595, 595)"
broadcast_logical_and,"(16,), (16,)",4.0,590,"(590, 590)"
broadcast_logical_and,"(2,1), (1,1)",4.0,592,"(592, 592)"
broadcast_logical_and,"(4,1), (1,1)",4.0,596,"(596, 596)"
broadcast_logical_and,"(8,1), (1,1)",4.0,600,"(600, 600)"
broadcast_logical_and,"(16,1), (1,1)",4.0,597,"(597, 597)"
broadcast_logical_and,"(2,2), (1,2)",4.0,602,"(602, 602)"
broadcast_logical_and,"(4,2), (1,2)",4.0,602,"(602, 602)"
broadcast_logical_and,"(8,2), (1,2)",4.0,600,"(600, 600)"
broadcast_logical_and,"(2,4), (1,4)",4.0,602,"(602, 602)"
broadcast_logical_and,"(4,4), (1,4)",4.0,602,"(602, 602)"
broadcast_logical_and,"(2,8), (1,8)",4.0,602,"(602, 602)"
broadcast_logical_and,"(1,1), (2,1)",4.0,589,"(589, 589)"
broadcast_logical_and,"(1,1), (4,1)",4.0,594,"(594, 594)"
broadcast_logical_and,"(1,1), (8,1)",4.0,600,"(600, 600)"
broadcast_logical_and,"(1,1), (16,1)",4.0,593,"(593, 593)"
broadcast_logical_and,"(1,2), (2,2)",4.0,602,"(602, 602)"
broadcast_logical_and,"(1,2), (4,2)",4.0,602,"(602, 602)"
broadcast_logical_and,"(1,2), (8,2)",4.0,600,"(600, 600)"
broadcast_logical_and,"(1,4), (2,4)",4.0,602,"(602, 602)"
broadcast_logical_and,"(1,4), (4,4)",4.0,602,"(602, 602)"
broadcast_logical_and,"(1,8), (2,8)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(1,), (1,)",4.0,593,"(593, 593)"
broadcast_logical_xor,"(2,), (2,)",4.0,596,"(596, 596)"
broadcast_logical_xor,"(4,), (4,)",4.0,587,"(587, 587)"
broadcast_logical_xor,"(8,), (8,)",4.0,588,"(588, 588)"
broadcast_logical_xor,"(16,), (16,)",4.0,598,"(598, 598)"
broadcast_logical_xor,"(2,1), (1,1)",4.0,595,"(595, 595)"
broadcast_logical_xor,"(4,1), (1,1)",4.0,600,"(600, 600)"
broadcast_logical_xor,"(8,1), (1,1)",4.0,609,"(609, 609)"
broadcast_logical_xor,"(16,1), (1,1)",4.0,591,"(591, 591)"
broadcast_logical_xor,"(2,2), (1,2)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(4,2), (1,2)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(8,2), (1,2)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(2,4), (1,4)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(4,4), (1,4)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(2,8), (1,8)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(1,1), (2,1)",4.0,591,"(591, 591)"
broadcast_logical_xor,"(1,1), (4,1)",4.0,595,"(595, 595)"
broadcast_logical_xor,"(1,1), (8,1)",4.0,596,"(596, 596)"
broadcast_logical_xor,"(1,1), (16,1)",4.0,592,"(592, 592)"
broadcast_logical_xor,"(1,2), (2,2)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(1,2), (4,2)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(1,2), (8,2)",4.0,600,"(600, 600)"
broadcast_logical_xor,"(1,4), (2,4)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(1,4), (4,4)",4.0,602,"(602, 602)"
broadcast_logical_xor,"(1,8), (2,8)",4.0,602,"(602, 602)"
