op,shape,time,valid,count
asin,"(262144,)",8.0,600,"(600, 600)"
asin,"(524288,)",10.0,600,"(600, 600)"
asin,"(1048576,)",22.0,600,"(600, 600)"
asin,"(2097152,)",46.0,600,"(600, 600)"
asin,"(4194304,)",86.0,600,"(600, 600)"
asin,"(8388608,)",166.0,600,"(600, 600)"
asin,"(16777216,)",324.0,600,"(600, 600)"
asin,"(33554432,)",642.4933333333333,600,"(600, 600)"
asin,"(67108864,)",1277.81,600,"(600, 600)"
asin,"(134217728,)",2549.8166666666666,600,"(600, 600)"
asin,"(268435456,)",5100.94,600,"(600, 600)"
asin,"(536870912,)",10213.293333333333,600,"(600, 600)"
asinh,"(1,)",4.0,600,"(600, 600)"
asinh,"(2,)",4.0,600,"(600, 600)"
asinh,"(4,)",4.0,600,"(600, 600)"
asinh,"(8,)",5.763333333333334,600,"(600, 600)"
asinh,"(16,)",5.8133333333333335,600,"(600, 600)"
asinh,"(32,)",5.8566666666666665,600,"(600, 600)"
asinh,"(64,)",5.84,600,"(600, 600)"
asinh,"(128,)",6.0,600,"(600, 600)"
asinh,"(256,)",6.0,600,"(600, 600)"
asinh,"(512,)",6.0,600,"(600, 600)"
asinh,"(1024,)",6.0,600,"(600, 600)"
asinh,"(2048,)",6.0,600,"(600, 600)"
asinh,"(4096,)",6.0,600,"(600, 600)"
asinh,"(8192,)",6.0,600,"(600, 600)"
asinh,"(16384,)",6.0,600,"(600, 600)"
asinh,"(32768,)",6.0,600,"(600, 600)"
asinh,"(65536,)",6.0,600,"(600, 600)"
asinh,"(131072,)",6.0,600,"(600, 600)"
asinh,"(262144,)",8.0,600,"(600, 600)"
asinh,"(524288,)",10.0,600,"(600, 600)"
asinh,"(1048576,)",22.0,600,"(600, 600)"
asinh,"(2097152,)",46.0,600,"(600, 600)"
asinh,"(4194304,)",86.0,600,"(600, 600)"
asinh,"(8388608,)",166.0,600,"(600, 600)"
asinh,"(16777216,)",324.35,600,"(600, 600)"
asinh,"(33554432,)",643.18,600,"(600, 600)"
asinh,"(67108864,)",1279.02,600,"(600, 600)"
asinh,"(134217728,)",2551.92,600,"(600, 600)"
asinh,"(268435456,)",5104.956666666667,600,"(600, 600)"
asinh,"(536870912,)",10220.276666666667,600,"(600, 600)"
atan,"(1,)",4.0,600,"(600, 600)"
atan,"(2,)",4.0,600,"(600, 600)"
atan,"(4,)",4.0,600,"(600, 600)"
atan,"(8,)",4.0,600,"(600, 600)"
atan,"(16,)",4.0,600,"(600, 600)"
atan,"(32,)",4.0,600,"(600, 600)"
atan,"(64,)",4.0,600,"(600, 600)"
atan,"(128,)",4.0,600,"(600, 600)"
atan,"(256,)",4.0,600,"(600, 600)"
atan,"(512,)",4.0,600,"(600, 600)"
atan,"(1024,)",4.54,600,"(600, 600)"
atan,"(2048,)",4.12,600,"(600, 600)"
atan,"(4096,)",4.676666666666667,600,"(600, 600)"
atan,"(8192,)",5.59,600,"(600, 600)"
atan,"(16384,)",5.823333333333333,600,"(600, 600)"
atan,"(32768,)",6.0,600,"(600, 600)"
atan,"(65536,)",6.0,600,"(600, 600)"
atan,"(131072,)",6.0,600,"(600, 600)"
atan,"(262144,)",8.0,600,"(600, 600)"
atan,"(524288,)",8.0,600,"(600, 600)"
atan,"(1048576,)",21.92,600,"(600, 600)"
atan,"(2097152,)",46.0,600,"(600, 600)"
atan,"(4194304,)",86.0,600,"(600, 600)"
atan,"(8388608,)",165.97666666666666,600,"(600, 600)"
atan,"(16777216,)",324.0,600,"(600, 600)"
atan,"(33554432,)",642.2033333333334,600,"(600, 600)"
atan,"(67108864,)",1277.2433333333333,600,"(600, 600)"
atan,"(134217728,)",2549.096666666667,600,"(600, 600)"
atan,"(268435456,)",5099.373333333333,600,"(600, 600)"
atan,"(536870912,)",10210.536666666667,600,"(600, 600)"
atanh,"(1,)",4.0,600,"(600, 600)"
atanh,"(2,)",4.0,600,"(600, 600)"
atanh,"(4,)",4.0,600,"(600, 600)"
atanh,"(8,)",4.0,600,"(600, 600)"
atanh,"(16,)",4.0,600,"(600, 600)"
atanh,"(32,)",4.0,600,"(600, 600)"
atanh,"(64,)",4.0,600,"(600, 600)"
atanh,"(128,)",4.0,600,"(600, 600)"
atanh,"(256,)",4.0,600,"(600, 600)"
atanh,"(512,)",4.0,600,"(600, 600)"
atanh,"(1024,)",4.0,600,"(600, 600)"
atanh,"(2048,)",4.0,600,"(600, 600)"
atanh,"(4096,)",4.0,600,"(600, 600)"
atanh,"(8192,)",4.0,600,"(600, 600)"
atanh,"(16384,)",4.0,600,"(600, 600)"
atanh,"(32768,)",4.0,600,"(600, 600)"
atanh,"(65536,)",4.0,600,"(600, 600)"
atanh,"(131072,)",6.0,600,"(600, 600)"
atanh,"(262144,)",8.0,600,"(600, 600)"
atanh,"(524288,)",9.373333333333333,600,"(600, 600)"
atanh,"(1048576,)",20.333333333333332,600,"(600, 600)"
atanh,"(2097152,)",45.75333333333333,600,"(600, 600)"
atanh,"(4194304,)",85.62,600,"(600, 600)"
atanh,"(8388608,)",165.05,600,"(600, 600)"
atanh,"(16777216,)",323.5833333333333,600,"(600, 600)"
atanh,"(33554432,)",641.2133333333334,600,"(600, 600)"
atanh,"(67108864,)",1275.3833333333334,600,"(600, 600)"
atanh,"(134217728,)",2546.32,600,"(600, 600)"
atanh,"(268435456,)",5095.833333333333,600,"(600, 600)"
atanh,"(536870912,)",10203.38,600,"(600, 600)"
ceil,"(1,)",4.0,600,"(600, 600)"
ceil,"(2,)",4.0,600,"(600, 600)"
ceil,"(4,)",4.0,600,"(600, 600)"
ceil,"(8,)",4.0,600,"(600, 600)"
ceil,"(16,)",4.0,600,"(600, 600)"
