op,shape,time,valid,count
hardshrink,"(32768,)",4.0,600,"(600, 600)"
hardshrink,"(65536,)",4.0,600,"(600, 600)"
hardshrink,"(131072,)",4.0,600,"(600, 600)"
hardshrink,"(262144,)",6.0,600,"(600, 600)"
hardshrink,"(524288,)",6.0,600,"(600, 600)"
hardshrink,"(1048576,)",20.0,600,"(600, 600)"
hardshrink,"(2097152,)",44.11333333333334,600,"(600, 600)"
hardshrink,"(4194304,)",84.32,600,"(600, 600)"
hardshrink,"(8388608,)",164.26,600,"(600, 600)"
hardshrink,"(16777216,)",322.82,600,"(600, 600)"
hardshrink,"(33554432,)",640.25,600,"(600, 600)"
hardshrink,"(67108864,)",1273.79,600,"(600, 600)"
hardshrink,"(134217728,)",2543.133333333333,600,"(600, 600)"
hardshrink,"(268435456,)",5089.616666666667,600,"(600, 600)"
hardshrink,"(536870912,)",10192.303333333333,600,"(600, 600)"
hardsigmoid,"(1,)",4.0,600,"(600, 600)"
hardsigmoid,"(2,)",4.0,600,"(600, 600)"
hardsigmoid,"(4,)",4.0,600,"(600, 600)"
hardsigmoid,"(8,)",4.0,600,"(600, 600)"
hardsigmoid,"(16,)",4.0,600,"(600, 600)"
hardsigmoid,"(32,)",4.0,600,"(600, 600)"
hardsigmoid,"(64,)",4.0,600,"(600, 600)"
hardsigmoid,"(128,)",4.0,600,"(600, 600)"
hardsigmoid,"(256,)",4.0,600,"(600, 600)"
hardsigmoid,"(512,)",4.0,600,"(600, 600)"
hardsigmoid,"(1024,)",6.0,600,"(600, 600)"
hardsigmoid,"(2048,)",6.0,600,"(600, 600)"
hardsigmoid,"(4096,)",6.0,600,"(600, 600)"
hardsigmoid,"(8192,)",6.0,600,"(600, 600)"
hardsigmoid,"(16384,)",6.0,600,"(600, 600)"
hardsigmoid,"(32768,)",6.0,600,"(600, 600)"
hardsigmoid,"(65536,)",6.0,600,"(600, 600)"
hardsigmoid,"(131072,)",6.0,600,"(600, 600)"
hardsigmoid,"(262144,)",6.0,600,"(600, 600)"
hardsigmoid,"(524288,)",8.0,600,"(600, 600)"
hardsigmoid,"(1048576,)",22.0,600,"(600, 600)"
hardsigmoid,"(2097152,)",46.0,600,"(600, 600)"
hardsigmoid,"(4194304,)",86.0,600,"(600, 600)"
hardsigmoid,"(8388608,)",166.0,600,"(600, 600)"
hardsigmoid,"(16777216,)",324.16,600,"(600, 600)"
hardsigmoid,"(33554432,)",642.3166666666667,600,"(600, 600)"
hardsigmoid,"(67108864,)",1277.04,600,"(600, 600)"
hardsigmoid,"(134217728,)",2547.9133333333334,600,"(600, 600)"
hardsigmoid,"(268435456,)",5097.466666666666,600,"(600, 600)"
hardsigmoid,"(536870912,)",10203.793333333333,600,"(600, 600)"
hardswish,"(1,)",4.0,600,"(600, 600)"
hardswish,"(2,)",4.0,600,"(600, 600)"
hardswish,"(4,)",4.0,600,"(600, 600)"
hardswish,"(8,)",4.0,600,"(600, 600)"
hardswish,"(16,)",4.0,600,"(600, 600)"
hardswish,"(32,)",4.0,600,"(600, 600)"
hardswish,"(64,)",4.0,600,"(600, 600)"
hardswish,"(128,)",4.0,600,"(600, 600)"
hardswish,"(256,)",4.0,600,"(600, 600)"
hardswish,"(512,)",4.0,600,"(600, 600)"
hardswish,"(1024,)",6.0,600,"(600, 600)"
hardswish,"(2048,)",6.0,600,"(600, 600)"
hardswish,"(4096,)",6.0,600,"(600, 600)"
hardswish,"(8192,)",6.0,600,"(600, 600)"
hardswish,"(16384,)",6.0,600,"(600, 600)"
hardswish,"(32768,)",6.0,600,"(600, 600)"
hardswish,"(65536,)",6.0,600,"(600, 600)"
hardswish,"(131072,)",6.0,600,"(600, 600)"
hardswish,"(262144,)",6.0,600,"(600, 600)"
hardswish,"(524288,)",8.0,600,"(600, 600)"
hardswish,"(1048576,)",22.0,600,"(600, 600)"
hardswish,"(2097152,)",46.0,600,"(600, 600)"
hardswish,"(4194304,)",86.0,600,"(600, 600)"
hardswish,"(8388608,)",166.0,600,"(600, 600)"
hardswish,"(16777216,)",324.17,600,"(600, 600)"
hardswish,"(33554432,)",642.4633333333334,600,"(600, 600)"
hardswish,"(67108864,)",1277.1666666666667,600,"(600, 600)"
hardswish,"(134217728,)",2548.05,600,"(600, 600)"
hardswish,"(268435456,)",5097.56,600,"(600, 600)"
hardswish,"(536870912,)",10204.443333333333,600,"(600, 600)"
hardtanh,"(1,)",4.0,600,"(600, 600)"
hardtanh,"(2,)",4.0,600,"(600, 600)"
